Date,Departure Airport,Departure Airport Rating (out of 10),Departure Airport On Time Rating (out of 10),Departure Airport Service Rating (out of 10),Arrival Airport,Arrival Airport Rating (out of 10),Arrival Airport On Time Rating (out of 10),Arrival Airport Service Rating (out of 10),Airplane Type,Expected Departure Time,Departure Time,Departure Delay,Duration,Expected Arrival Time,Arrival Time,Arrival Time Delay,Carrier,Carrier Rating (out of 10),Carrier Market Share (out of 100),Carrier Load Factor (out of 100),Carrier On Time Performance Rating (out of 100),totalSnow_cm,DewPointC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
29-12-2019,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:25,00:15:00,02:32,08:55,08:57,00:02:00,Air India,6.6,12,80.75,70.3,0,16,20,73,77,0.1,1014,21,9,103,14
29-12-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:09,00:14:00,02:02,09:15,09:10,-0:05:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
29-12-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:38,00:07:00,01:24,07:10,07:01,-0:09:00,Air Asia,7.4,4,86,89.1,0,16,20,73,77,0.1,1014,21,9,103,14
29-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:26,00:21:00,01:43,09:10,09:10,00:00:00,Air India,6.6,12,80.75,70.3,0,2,3,0,36,0,1019,17,10,141,2
29-12-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,06:55,00:10:00,01:24,08:35,08:19,-0:16:00,Air India,6.6,12,80.75,70.3,0,16,20,73,77,0.1,1014,21,9,103,14
29-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,06:05,08:27,02:22:00,02:08,08:30,10:34,02:04:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
29-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:25,00:10:00,01:46,23:30,23:11,-0:19:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
29-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:13,00:13:00,01:49,09:10,09:01,-0:09:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
30-12-2019,CCU,,,,DEL,7.99,7.3,9.1,B737,07:35,07:44,00:09:00,02:48,10:15,10:32,00:17:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
30-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,06:45,07:27,00:42:00,01:52,09:05,09:19,00:14:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
30-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:50,06:09,01:19:00,01:52,07:00,08:01,01:01:00,Indigo,7.9,39.7,90.9,87.4,0,0,4,0,33,0,1017,17,10,17,4
30-12-2019,BLR,,,,BOM,7.29,6.2,9,A320,04:55,04:57,00:02:00,01:28,06:40,06:24,-0:16:00,Indigo,7.9,39.7,90.9,87.4,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,B738,21:10,21:29,00:19:00,02:03,23:30,23:32,00:02:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
30-12-2019,BLR,,,,BOM,7.29,6.2,9,B738,06:40,06:45,00:05:00,01:24,08:15,08:08,-0:07:00,Vistara,9.2,3.6,81.8,89,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,07:00,07:12,00:12:00,02:30,09:40,09:42,00:02:00,Vistara,9.2,3.6,81.8,89,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:17,00:07:00,02:06,09:35,09:22,-0:13:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
30-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,22:33,01:38:00,01:48,23:00,00:21,-22:39:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
30-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,07:05,12:30,05:25:00,01:41,09:25,14:12,04:47:00,Vistara,9.2,3.6,81.8,89,0,0,4,0,33,0,1017,17,10,17,4
30-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:40,05:47,00:07:00,00:00,08:20,07:47,-0:33:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
30-12-2019,BLR,,,,BOM,7.29,6.2,9,B738,05:25,05:28,00:03:00,01:24,07:10,06:53,-0:17:00,Spicejet,6.8,13.1,93.9,74.7,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,04:00,04:03,00:03:00,02:22,06:50,06:24,-0:26:00,Indigo,7.9,39.7,90.9,87.4,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,07:15,01:30:00,01:29,07:20,08:43,01:23:00,Go Air,7.2,8.8,93.3,91.8,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:40,00:25:00,02:01,23:30,23:41,00:11:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
30-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,10:20,11:32,01:12:00,02:02,12:55,13:34,00:39:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
30-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:05,10:44,04:39:00,01:44,08:15,12:28,04:13:00,Air Asia,7.4,4,86,89.1,0,0,4,0,33,0,1017,17,10,17,4
30-12-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:49,00:18:00,01:26,07:10,07:15,00:05:00,Air Asia,7.4,4,86,89.1,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:20,00:10:00,02:43,08:55,09:03,00:08:00,Air India,6.6,12,80.75,70.3,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:00,00:05:00,02:10,09:15,09:09,-0:06:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
30-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,05:50,06:09,00:19:00,02:27,08:35,08:36,00:01:00,Air Asia,7.4,4,86,89.1,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,12:49,05:44:00,01:41,09:10,14:30,05:20:00,Air India,6.6,12,80.75,70.3,0,0,4,0,33,0,1017,17,10,17,4
30-12-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,07:01,00:16:00,01:23,08:35,08:23,-0:12:00,Air India,6.6,12,80.75,70.3,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,11:40,13:04,01:24:00,02:38,14:35,15:42,01:07:00,Go Air,7.2,8.8,93.3,91.8,0,17,20,70,89,0,1014,18,9,106,14
30-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,06:05,06:05,00:00:00,02:06,08:30,08:11,-0:19:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
30-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:25,00:25:00,01:44,09:10,09:10,00:00:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
31-12-2019,BLR,,,,BOM,7.29,6.2,9,A20N,04:55,05:12,00:17:00,01:41,06:40,06:53,00:13:00,Indigo,7.9,39.7,90.9,87.4,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:07,00:12:00,02:31,08:35,08:38,00:03:00,Spicejet,6.8,13.1,93.9,74.7,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,CCU,,,,DEL,7.99,7.3,9.1,B737,07:35,07:53,00:18:00,02:21,10:15,10:13,-0:02:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
31-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,B738,21:10,23:09,01:59:00,01:40,23:30,00:49,-22:41:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
31-12-2019,BLR,,,,BOM,7.29,6.2,9,B738,05:25,05:39,00:14:00,01:25,07:10,07:04,-0:06:00,Spicejet,6.8,13.1,93.9,74.7,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,09:51,02:41:00,02:12,09:35,12:03,02:28:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
31-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,07:05,07:19,00:14:00,01:55,09:25,09:14,-0:11:00,Vistara,9.2,3.6,81.8,89,0,-7,12,29,20,0,1021,16,10,127,10
31-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,21:10,00:15:00,01:51,23:00,23:01,00:01:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
31-12-2019,BLR,,,,BOM,7.29,6.2,9,B738,06:40,06:47,00:07:00,01:26,08:15,08:14,-0:01:00,Vistara,9.2,3.6,81.8,89,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:50,04:51,00:01:00,01:47,07:00,06:38,-0:22:00,Indigo,7.9,39.7,90.9,87.4,0,-7,12,29,20,0,1021,16,10,127,10
31-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,07:00,07:13,00:13:00,02:38,09:40,09:51,00:11:00,Vistara,9.2,3.6,81.8,89,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:40,05:47,00:07:00,02:08,08:20,07:55,-0:25:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
31-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,05:50,05:58,00:08:00,02:32,08:35,08:30,-0:05:00,Air Asia,7.4,4,86,89.1,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,06:10,00:25:00,01:24,07:20,07:34,00:14:00,Go Air,7.2,8.8,93.3,91.8,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,04:00,04:02,00:02:00,02:26,06:50,06:28,-0:22:00,Indigo,7.9,39.7,90.9,87.4,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,10:20,11:06,00:46:00,02:08,12:55,13:14,00:19:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
31-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:05,07:22,01:17:00,01:59,08:15,09:20,01:05:00,Air Asia,7.4,4,86,89.1,0,-7,12,29,20,0,1021,16,10,127,10
31-12-2019,BLR,,,,DEL,7.99,7.3,9.1,,05:45,05:54,00:09:00,02:24,08:45,08:18,-0:27:00,Air India,6.6,12,80.75,70.3,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,06:51,-0:04:00,02:07,09:15,08:58,-0:17:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
31-12-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:37,00:06:00,01:25,07:10,07:02,-0:08:00,Air Asia,7.4,4,86,89.1,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,07:00,00:15:00,01:30,08:35,08:31,-0:04:00,Air India,6.6,12,80.75,70.3,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,11:40,12:35,00:55:00,02:30,14:35,15:05,00:30:00,Go Air,7.2,8.8,93.3,91.8,0,16,15,32,66,0,1015,23,10,108,13
31-12-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,06:05,06:07,00:02:00,02:11,08:30,08:19,-0:11:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
31-12-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:22,00:07:00,01:58,23:30,23:20,-0:10:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
31-12-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:25,00:20:00,01:53,09:10,09:18,00:08:00,Air India,6.6,12,80.75,70.3,0,-7,12,29,20,0,1021,16,10,127,10
01-01-2020,CCU,,,,DEL,7.99,7.3,9.1,B737,07:35,07:31,-0:04:00,02:07,10:15,09:37,-0:38:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
01-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,06:45,06:59,00:14:00,01:52,09:05,08:51,-0:14:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
01-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:50,05:03,00:13:00,01:44,07:00,06:47,-0:13:00,Indigo,7.9,39.7,90.9,87.4,0,-2,9,11,29,0,1022,16,10,103,8
01-01-2020,BLR,,,,BOM,7.29,6.2,9,A20N,04:55,05:04,00:09:00,01:35,06:40,06:39,-0:01:00,Indigo,7.9,39.7,90.9,87.4,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:11,00:16:00,02:30,08:35,08:40,00:05:00,Spicejet,6.8,13.1,93.9,74.7,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,B738,21:10,22:19,01:09:00,01:50,23:30,00:09,-23:21:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
01-01-2020,BLR,,,,BOM,7.29,6.2,9,B738,06:40,06:55,00:15:00,01:25,08:15,08:19,00:04:00,Vistara,9.2,3.6,81.8,89,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A20N,07:00,07:17,00:17:00,02:33,09:40,09:49,00:09:00,Vistara,9.2,3.6,81.8,89,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A20N,07:10,07:26,00:16:00,01:58,09:35,09:24,-0:11:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
01-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,21:49,00:54:00,01:48,23:00,23:37,00:37:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
01-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:05,07:15,00:10:00,01:46,09:25,09:01,-0:24:00,Vistara,9.2,3.6,81.8,89,0,-2,9,11,29,0,1022,16,10,103,8
01-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A320,05:40,05:52,00:12:00,01:58,08:20,07:50,-0:30:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
01-01-2020,BLR,,,,BOM,7.29,6.2,9,B738,05:25,05:31,00:06:00,01:31,07:10,07:02,-0:08:00,Spicejet,6.8,13.1,93.9,74.7,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A320,04:00,04:11,00:11:00,02:28,06:50,06:38,-0:12:00,Indigo,7.9,39.7,90.9,87.4,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:25,-0:06:00,01:28,07:10,06:53,-0:17:00,Air Asia,7.4,4,86,89.1,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:31,06:09,00:38:00,01:46,07:35,07:56,00:21:00,Go Air,7.2,8.8,93.3,91.8,0,-2,9,11,29,0,1022,16,10,103,8
01-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A320,05:50,05:55,00:05:00,02:28,08:35,08:24,-0:11:00,Air Asia,7.4,4,86,89.1,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A320,10:20,10:39,00:19:00,02:13,12:55,12:52,-0:03:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
01-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:05,06:17,00:12:00,01:50,08:15,08:08,-0:07:00,Air Asia,7.4,4,86,89.1,0,-2,9,11,29,0,1022,16,10,103,8
01-01-2020,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:27,00:17:00,02:34,08:55,09:01,00:06:00,Air India,6.6,12,80.75,70.3,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,CCU,,,,DEL,7.99,7.3,9.1,,06:55,06:58,00:03:00,01:59,09:15,08:57,-0:18:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
01-01-2020,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:49,00:04:00,01:22,07:20,07:12,-0:08:00,Go Air,7.2,8.8,93.3,91.8,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:18,00:13:00,01:48,09:10,09:06,-0:04:00,Air India,6.6,12,80.75,70.3,0,-2,9,11,29,0,1022,16,10,103,8
01-01-2020,BLR,,,,BOM,7.29,6.2,9,,06:45,07:00,00:15:00,01:28,08:35,08:28,-0:07:00,Air India,6.6,12,80.75,70.3,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A20N,11:40,12:05,00:25:00,02:44,14:35,14:49,00:14:00,Go Air,7.2,8.8,93.3,91.8,0,17,19,53,85,0,1015,20,10,106,15
01-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A20N,06:05,06:06,00:01:00,01:57,08:30,08:03,-0:27:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
01-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:19,00:04:00,01:52,23:30,23:10,-0:20:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
01-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:23,00:23:00,01:50,09:10,09:13,00:03:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
02-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,06:45,07:15,00:30:00,01:53,09:05,09:08,00:03:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
02-01-2020,BLR,,,,BOM,7.29,6.2,9,A20N,04:55,05:03,00:08:00,01:33,06:40,06:36,-0:04:00,Indigo,7.9,39.7,90.9,87.4,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:29,00:34:00,02:45,08:35,09:14,00:39:00,Spicejet,6.8,13.1,93.9,74.7,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,CCU,,,,DEL,7.99,7.3,9.1,B737,07:35,07:45,00:10:00,02:07,10:15,09:52,-0:23:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
02-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,B738,21:10,21:27,00:17:00,01:54,23:30,23:21,-0:09:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
02-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A20N,07:00,07:29,00:29:00,02:39,09:40,10:08,00:28:00,Vistara,9.2,3.6,81.8,89,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A320,05:40,06:01,00:21:00,02:15,08:20,08:16,-0:04:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
02-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A20N,07:10,07:10,00:00:00,02:06,09:35,09:17,-0:18:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
02-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,20:55,21:43,00:48:00,01:50,23:00,23:33,00:33:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
02-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:05,07:23,00:18:00,01:44,09:25,09:06,-0:19:00,Vistara,9.2,3.6,81.8,89,0,-2,9,11,29,0,1022,16,10,103,8
02-01-2020,BLR,,,,BOM,7.29,6.2,9,B738,06:40,07:15,00:35:00,01:29,08:15,08:44,00:29:00,Vistara,9.2,3.6,81.8,89,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,BLR,,,,BOM,7.29,6.2,9,B738,05:25,05:33,00:08:00,01:26,07:10,06:59,-0:11:00,Spicejet,6.8,13.1,93.9,74.7,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A320,04:00,04:09,00:09:00,02:35,06:50,06:43,-0:07:00,Indigo,7.9,39.7,90.9,87.4,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:50,04:49,-0:01:00,01:48,07:00,06:38,-0:22:00,Indigo,7.9,39.7,90.9,87.4,0,-2,9,11,29,0,1022,16,10,103,8
02-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:31,05:34,00:03:00,01:45,07:35,07:19,-0:16:00,Go Air,7.2,8.8,93.3,91.8,0,-2,9,11,29,0,1022,16,10,103,8
02-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A320,05:50,05:58,00:08:00,02:34,08:35,08:32,-0:03:00,Air Asia,7.4,4,86,89.1,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A320,10:20,10:41,00:21:00,02:27,12:55,13:08,00:13:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
02-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:05,06:19,00:14:00,01:46,08:15,08:04,-0:11:00,Air Asia,7.4,4,86,89.1,0,-2,9,11,29,0,1022,16,10,103,8
02-01-2020,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:41,00:10:00,01:24,07:10,07:06,-0:04:00,Air Asia,7.4,4,86,89.1,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:52,00:42:00,02:34,08:55,09:27,00:32:00,Air India,6.6,12,80.75,70.3,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:03,00:08:00,02:04,09:15,09:07,-0:08:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
02-01-2020,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,06:19,00:34:00,01:39,07:20,07:58,00:38:00,Go Air,7.2,8.8,93.3,91.8,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:14,00:09:00,01:44,09:10,08:58,-0:12:00,Air India,6.6,12,80.75,70.3,0,-2,9,11,29,0,1022,16,10,103,8
02-01-2020,BLR,,,,BOM,7.29,6.2,9,,06:45,07:08,00:23:00,01:31,08:35,08:39,00:04:00,Air India,6.6,12,80.75,70.3,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A20N,11:40,11:51,00:11:00,02:46,14:35,14:37,00:02:00,Go Air,7.2,8.8,93.3,91.8,0,17,19,53,85,0,1015,20,10,106,15
02-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A20N,06:05,06:06,00:01:00,02:21,08:30,08:28,-0:02:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
02-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:26,00:11:00,01:59,23:30,23:24,-0:06:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
02-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:30,08:21,00:51:00,01:51,09:40,10:12,00:32:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
03-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,06:45,07:12,00:27:00,01:48,09:05,08:59,-0:06:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
03-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:50,04:52,00:02:00,01:38,07:00,06:30,-0:30:00,Indigo,7.9,39.7,90.9,87.4,0,-2,9,11,29,0,1022,16,10,103,8
03-01-2020,BLR,,,,BOM,7.29,6.2,9,A20N,04:55,05:06,00:11:00,01:32,06:40,06:38,-0:02:00,Indigo,7.9,39.7,90.9,87.4,0,17,19,53,85,0,1015,20,10,106,15
03-01-2020,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:07,00:12:00,02:38,08:35,08:45,00:10:00,Spicejet,6.8,13.1,93.9,74.7,0,17,19,53,85,0,1015,20,10,106,15
03-01-2020,CCU,,,,DEL,7.99,7.3,9.1,B737,07:35,07:46,00:11:00,02:17,10:15,10:04,-0:11:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
03-01-2020,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:29,00:29:00,02:41,09:40,10:11,00:31:00,Vistara,9.2,3.6,81.8,89,0,17,19,53,85,0,1015,20,10,106,15
03-01-2020,BLR,,,,BOM,7.29,6.2,9,B738,05:25,05:34,00:09:00,01:23,07:10,06:57,-0:13:00,Spicejet,6.8,13.1,93.9,74.7,0,17,19,53,85,0,1015,20,10,106,15
03-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:14,00:04:00,02:07,09:35,09:21,-0:14:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
03-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,22:31,01:36:00,01:53,23:00,00:24,-22:36:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
03-01-2020,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,07:05,07:32,00:27:00,01:43,09:25,09:15,-0:10:00,Vistara,9.2,3.6,81.8,89,0,-2,9,11,29,0,1022,16,10,103,8
03-01-2020,CCU,,,,DEL,7.99,7.3,9.1,A20N,05:40,05:49,00:09:00,02:07,08:20,07:56,-0:24:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
03-01-2020,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,B738,21:10,21:34,00:24:00,01:49,23:30,23:22,-0:08:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
03-01-2020,BLR,,,,BOM,7.29,6.2,9,B738,06:40,06:57,00:17:00,01:23,08:15,08:20,00:05:00,Vistara,9.2,3.6,81.8,89,0,17,19,53,85,0,1015,20,10,106,15
03-01-2020,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,06:17,00:32:00,01:27,07:20,07:44,00:24:00,Go Air,7.2,8.8,93.3,91.8,0,17,19,53,85,0,1015,20,10,106,15
